8.50343	-7.1095	1.45911	-2.32874	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.5669	-7.2348	1.43631	-2.35115	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.67345	-7.38665	1.71374	-2.60419	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.74999	-7.52731	1.69077	-2.62964	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80624	-7.63424	1.37364	-2.33451	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87269	-7.76457	1.3542	-2.34191	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94881	-7.89038	1.43202	-2.41472	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.00085	-8.02641	1.38563	-2.45406	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.03655	-8.12014	1.10737	-2.18715	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.08643	-8.24588	1.08234	-2.20251	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.16429	-8.38056	1.25556	-2.37088	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.20092	-8.52237	1.19218	-2.42958	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.24276	-8.62966	0.995012	-2.23122	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.2808	-8.76348	0.955772	-2.2605	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.41169	-8.96836	1.61799	-2.93427	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.47533	-9.13158	1.57533	-2.97508	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.51543	-9.23601	1.26551	-2.64996	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.57032	-9.36821	1.24804	-2.65221	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.6091	-9.47489	1.08658	-2.48373	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.62526	-9.62676	0.995379	-2.55528	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.69037	-9.7723	1.10122	-2.66966	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.71437	-9.92533	1.02787	-2.72116	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.73954	-10.0373	0.802862	-2.47123	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.77446	-10.1692	0.78456	-2.46584	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.82077	-10.3	0.801321	-2.48423	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82456	-10.4502	0.713797	-2.55064	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.8691	-10.5986	0.790952	-2.64104	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.89309	-10.7539	0.745039	-2.66802	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.9139	-10.8742	0.576638	-2.46922	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.90847	-11.0319	0.488056	-2.52692	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.93348	-11.1595	0.50414	-2.54687	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.91725	-11.3173	0.402824	-2.62332	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.93929	-11.451	0.409396	-2.63173	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91586	-11.6103	0.303516	-2.70312	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.8879	-11.6811	-0.0735148	-2.21179	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83763	-11.8209	-0.186289	-2.28689	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.83079	-11.9397	-0.153508	-2.33149	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.76125	-12.0995	-0.305661	-2.43956	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.72864	-12.1922	-0.481966	-2.19312	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.65189	-12.3311	-0.609049	-2.26913	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.58708	-12.3875	-0.880697	-1.8748	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.47932	-12.5188	-1.03598	-1.97012	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.42155	-12.6255	-1.04723	-1.95327	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.31509	-12.7563	-1.16527	-2.01479	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.21323	-12.7738	-1.57069	-1.37574	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.02854	-12.9021	-1.83063	-1.5251	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.91201	-12.9538	-1.95473	-1.31551	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.75593	-13.0461	-2.07242	-1.36869	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.6329	-13.0713	-2.25287	-1.04891	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.46284	-13.1489	-2.39232	-1.11415	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.30351	-13.1442	-2.64508	-0.640228	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.1192	-13.186	-2.73639	-0.663268	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.9531	-13.1862	-2.85004	-0.440289	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.79045	-13.2031	-2.86145	-0.427426	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.66079	-13.2594	-2.7437	-0.670296	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.50137	-13.2914	-2.7941	-0.673127	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.32864	-13.2786	-2.93768	-0.360483	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.1707	-13.2857	-2.92496	-0.335194	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.99376	-13.2175	-3.16844	0.219447	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.84559	-13.1929	-3.13943	0.247601	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66852	-13.1618	-3.20297	0.402124	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52304	-13.118	-3.12405	0.450096	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.35992	-13.1224	-3.03573	0.230085	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22381	-13.0912	-2.95721	0.271767	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.05437	-13.0525	-3.02189	0.44157	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.91576	-13.0066	-2.95032	0.488052	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74251	-12.8889	-3.19764	1.16702	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61604	-12.8054	-3.11021	1.22044	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.45235	-12.7708	-3.01226	0.939835	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.34985	-12.6925	-2.85441	1.0018	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.17866	-12.5843	-2.98368	1.38104	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.0625	-12.4905	-2.86442	1.42325	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.90573	-12.4137	-2.86242	1.41838	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.82587	-12.3036	-2.66881	1.49206	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.6836	-12.1991	-2.72622	1.66772	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.63157	-12.0898	-2.51773	1.73115	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.48786	-11.9735	-2.56799	1.89142	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.47112	-11.822	-2.25717	2.00161	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.35777	-11.7475	-2.16364	1.72315	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.3666	-11.6128	-1.84801	1.82116	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.2382	-11.4086	-2.14536	2.68835	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.25829	-11.2271	-1.82878	2.8006	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.18735	-11.1538	-1.59934	2.17286	4.43713	-11.024	4.45	-11.05	0	1.81614
4.24332	-10.9867	-1.24385	2.29114	4.45136	-10.93	4.45	-10.95	0	1.81612
4.17439	-10.8586	-1.25224	2.31486	4.44745	-10.786	4.45	-10.8	0	2.72555
4.24914	-10.6863	-0.899509	2.43067	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.20437	-10.5624	-0.879413	2.38447	4.46329	-10.5756	4.45	-10.5	0	2.729
4.27408	-10.3892	-0.589221	2.492	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.25093	-10.2701	-0.53486	2.37194	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.35628	-10.092	-0.205046	2.4964	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.35201	-9.96706	-0.172391	2.43174	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.46297	-9.78954	0.121066	2.54877	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.46452	-9.63984	0.100321	2.58913	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.57788	-9.46387	0.359915	2.68582	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.62512	-9.35465	0.517352	2.41987	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.77165	-9.17457	0.802594	2.54915	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.8375	-9.07603	0.96797	2.29989	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.9423	-8.9432	1.10153	2.35511	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.01361	-8.82727	1.15198	2.28306	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.1517	-8.66638	1.33131	2.3802	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.25006	-8.57876	1.5252	2.13007	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.37247	-8.44882	1.63532	2.19488	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.47444	-8.34095	1.69486	2.1223	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.55575	-8.23218	1.66612	2.10148	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.64692	-8.11486	1.67198	2.09591	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.78109	-7.97553	1.77186	2.16196	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.89119	-7.86648	1.85271	2.07726	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.01677	-7.73992	1.90792	2.11249	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.12675	-7.62752	1.93914	2.0819	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.23711	-7.51851	1.94574	2.07211	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.35558	-7.4136	2.01274	2.00985	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45434	-7.32212	1.98237	1.96508	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58493	-7.2418	2.21958	1.75991	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.71444	-7.14448	2.26122	1.788	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79414	-7.01778	1.98336	2.01209	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88693	-6.92363	1.94431	1.96935	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03593	-6.84109	2.21511	1.7589	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15664	-6.74659	2.21232	1.75371	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.2517	-6.63726	2.0192	1.89222	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35721	-6.54272	2.00557	1.86942	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.53177	-6.48757	2.50854	1.52446	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65088	-6.42778	2.49116	1.48591	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77737	-6.3401	2.43208	1.52416	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88369	-6.29598	2.36602	1.42456	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01368	-6.21843	2.35492	1.43086	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.14095	-6.14245	2.34989	1.42405	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22494	-6.05593	2.11992	1.5601	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33574	-5.96712	2.1323	1.58619	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.5022	-5.89989	2.48161	1.39279	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.63916	-5.83446	2.47988	1.36794	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73183	-5.74267	2.16016	1.53607	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85328	-5.65241	2.16666	1.55019	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.9463	-5.57008	2.03832	1.61321	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05268	-5.47686	2.04967	1.64324	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.2104	-5.39934	2.4166	1.47348	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34224	-5.32121	2.41387	1.46636	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42452	-5.2248	2.05609	1.62222	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54145	-5.13269	2.06411	1.63031	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63873	-5.03992	1.91283	1.69219	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74863	-4.93975	1.92353	1.71072	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83868	-4.84219	1.7883	1.76219	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.94151	-4.74273	1.79701	1.76935	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0159	-4.63895	1.63255	1.82911	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1215	-4.50196	1.66941	1.92041	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2026	-4.39341	1.60453	1.94207	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.317	-4.23284	1.66266	2.07772	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4465	-4.12603	1.90287	2.00866	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5549	-3.98903	1.914	2.073	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.652	-3.87444	1.84306	2.09107	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7557	-3.75512	1.84803	2.10221	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7963	-3.6323	1.4038	2.20585	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8729	-3.49288	1.4051	2.24947	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9795	-3.38335	1.68251	2.19212	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0676	-3.22909	1.6953	2.30104	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1035	-3.09932	1.27399	2.37336	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.174	-2.92945	1.27858	2.46845	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2192	-2.79203	1.11671	2.49263	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2809	-2.61529	1.1203	2.58927	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2101	-2.47301	0.166921	2.69865	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2116	-2.29943	0.154595	2.75865	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3237	-2.14335	0.959343	2.68635	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3736	-1.98109	0.954983	2.72158	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3731	-1.83437	0.58189	2.7429	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3926	-1.68069	0.559778	2.74806	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3249	-1.54818	-0.0784173	2.7715	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3117	-1.39041	-0.0940934	2.81697	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.259	-1.24005	-0.426409	2.8197	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2196	-1.1169	-0.453862	2.73886	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0922	-0.990066	-1.17923	2.73421	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0225	-0.80419	-1.19886	2.85397	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9719	-0.643074	-1.05125	2.86166	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.905	-0.513772	-1.06562	2.79093	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7997	-0.370129	-1.43628	2.76479	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.7089	-0.271963	-1.45319	2.63022	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5307	-0.146673	-2.19544	2.56887	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.399	-0.066009	-2.20969	2.41816	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.3086	0.0708372	-2.02582	2.43346	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1917	0.0990709	-2.02553	2.17226	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0355	0.210626	-2.33566	2.14129	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.90194	0.206018	-2.33276	1.8388	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.74154	0.302539	-2.54546	1.81819	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.59727	0.250192	-2.53813	1.44112	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.43453	0.326934	-2.68062	1.42899	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.28371	0.300393	-2.67755	1.16891	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12854	0.363915	-2.71637	1.1654	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.97637	0.358068	-2.71564	0.992274	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.87914	0.419035	-2.32298	1.02596	8.90199	0.247143	8.85	0.25	-1.81847	0
8.7566	0.386351	-2.30693	0.80597	8.76016	0.263752	8.75	0.25	-1.81846	0
8.54083	0.420971	-2.95976	0.753024	8.46355	0.258809	8.55	0.25	-3.6326	0
8.37727	0.374644	-2.95439	0.536036	8.35367	0.252596	8.35	0.25	-3.6326	0
8.22262	0.405057	-2.84338	0.543348	8.05161	0.241868	8.2	0.25	-2.72841	0
8.06733	0.356513	-2.83643	0.349572	8.05411	0.247878	8.05	0.25	-2.72842	0
7.92037	0.376329	-2.72649	0.355437	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.76968	0.290421	-2.72189	0.0947479	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62614	0.295116	-2.71856	0.0933838	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.4763	0.193343	-2.71545	-0.170926	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.31014	0.185659	-2.8993	-0.171618	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16673	0.11646	-2.8956	-0.321659	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.0815	0.0939664	-2.35516	-0.329627	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95375	-0.0167272	-2.35251	-0.558691	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85733	-0.0528702	-2.09178	-0.575667	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74614	-0.193302	-2.0888	-0.844483	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66905	-0.248391	-1.82607	-0.875447	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.5629	-0.409202	-1.84505	-1.15404	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.54184	-0.500004	-1.24225	-1.26412	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
